CD_MISSION,NM_PRIORITY,OID_FORKLIFT,FROM_X,FROM_Y,TO_X,TO_Y,DT_INSERT,DT_START,DT_UPDATE,DIFF,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,FROM_Z,TO_Z
"4,295,425",8,94,"241,569","416,461",904,4,6/27/2023 17:54,6/27/2023 17:55,6/27/2023 17:57,2,51,250,1,6/27/2023 17:56,1,0,0
"4,295,425",8,94,"241,569","416,461",904,4,6/27/2023 17:54,6/27/2023 17:55,6/27/2023 17:57,2,51,250,1,6/27/2023 17:56,1,0,0
"4,295,428",8,94,"241,569","416,461",904,15,6/27/2023 17:58,6/27/2023 17:58,6/27/2023 18:00,2,134,320,1,6/27/2023 17:59,1,0,0
"4,295,428",8,94,"241,569","416,461",904,15,6/27/2023 17:58,6/27/2023 17:58,6/27/2023 18:00,2,134,320,1,6/27/2023 17:59,1,0,0
"4,295,433",8,94,"241,569","416,461","346,538","422,910",6/27/2023 17:59,6/27/2023 18:02,6/27/2023 18:04,2,"1,182",780,1,6/27/2023 18:02,1,0,0
"4,295,433",8,94,"241,569","416,461","346,538","422,910",6/27/2023 17:59,6/27/2023 18:02,6/27/2023 18:04,2,"1,182",780,1,6/27/2023 18:02,1,0,0
"4,295,438",8,94,"241,569","416,461",903,12,6/27/2023 18:03,6/27/2023 18:05,6/27/2023 18:07,1,76,260,1,6/27/2023 18:06,0,0,0
"4,295,438",8,94,"241,569","416,461",903,12,6/27/2023 18:03,6/27/2023 18:05,6/27/2023 18:07,1,76,260,1,6/27/2023 18:06,0,0,0
"4,295,442",8,94,"241,569","416,461",902,5,6/27/2023 18:06,6/27/2023 18:07,6/27/2023 18:08,2,48,240,1,6/27/2023 18:07,1,0,0
"4,295,442",8,94,"241,569","416,461",902,5,6/27/2023 18:06,6/27/2023 18:07,6/27/2023 18:08,2,48,240,1,6/27/2023 18:07,1,0,0
"4,295,442",8,94,"241,569","416,461",902,5,6/27/2023 18:06,6/27/2023 18:07,6/27/2023 18:08,2,48,240,1,6/27/2023 18:07,1,0,0
"4,295,442",8,94,"241,569","416,461",902,5,6/27/2023 18:06,6/27/2023 18:07,6/27/2023 18:08,2,48,240,1,6/27/2023 18:07,1,0,0
"4,295,446",8,94,"241,569","416,461","210,441","377,778",6/27/2023 18:08,6/27/2023 18:11,6/27/2023 18:12,2,950,830,1,6/27/2023 18:11,1,0,0
"4,295,446",8,94,"241,569","416,461","210,441","377,778",6/27/2023 18:08,6/27/2023 18:11,6/27/2023 18:12,2,950,830,1,6/27/2023 18:11,1,0,0
"4,295,452",8,94,"241,569","416,461","210,441","377,778",6/27/2023 18:11,6/27/2023 18:12,6/27/2023 18:14,1,"1,232",990,1,6/27/2023 18:13,1,0,0
"4,295,452",8,94,"241,569","416,461","210,441","377,778",6/27/2023 18:11,6/27/2023 18:12,6/27/2023 18:14,1,"1,232",990,1,6/27/2023 18:13,1,0,0
"4,295,458",8,94,"241,569","416,461",906,9,6/27/2023 18:14,6/27/2023 18:14,6/27/2023 18:16,3,94,240,1,6/27/2023 18:16,2,0,0
"4,295,458",8,94,"241,569","416,461",906,9,6/27/2023 18:14,6/27/2023 18:14,6/27/2023 18:16,3,94,240,1,6/27/2023 18:16,2,0,0
"4,295,463",8,94,"241,569","416,461",903,16,6/27/2023 18:16,6/27/2023 18:16,6/27/2023 18:19,3,32,230,1,6/27/2023 18:18,2,0,0
"4,295,463",8,94,"241,569","416,461",903,16,6/27/2023 18:16,6/27/2023 18:16,6/27/2023 18:19,3,32,230,1,6/27/2023 18:18,2,0,0
"4,295,465",8,94,"241,569","416,461",901,15,6/27/2023 18:16,6/27/2023 18:19,6/27/2023 18:20,1,125,280,1,6/27/2023 18:20,1,0,0
"4,295,465",8,94,"241,569","416,461",901,15,6/27/2023 18:16,6/27/2023 18:19,6/27/2023 18:20,1,125,280,1,6/27/2023 18:20,1,0,0
"4,295,473",8,94,"241,569","416,461",902,9,6/27/2023 18:20,6/27/2023 18:21,6/27/2023 18:22,1,171,380,1,6/27/2023 18:21,1,0,0
"4,295,473",8,94,"241,569","416,461",902,9,6/27/2023 18:20,6/27/2023 18:21,6/27/2023 18:22,1,171,380,1,6/27/2023 18:21,1,0,0
"4,295,475",8,94,"241,569","416,461",902,3,6/27/2023 18:20,6/27/2023 18:22,6/27/2023 18:23,1,121,480,1,6/27/2023 18:23,1,0,0
"4,295,475",8,94,"241,569","416,461",902,3,6/27/2023 18:20,6/27/2023 18:22,6/27/2023 18:23,1,121,480,1,6/27/2023 18:23,1,0,0
"4,295,479",8,94,"241,569","416,461","347,072","431,293",6/27/2023 18:21,6/27/2023 18:23,6/27/2023 18:26,3,809,970,1,6/27/2023 18:24,1,0,0
"4,295,479",8,94,"241,569","416,461","347,072","431,293",6/27/2023 18:21,6/27/2023 18:23,6/27/2023 18:26,3,809,970,1,6/27/2023 18:24,1,0,0
"4,295,483",8,94,"241,569","416,461",904,13,6/27/2023 18:23,6/27/2023 18:26,6/27/2023 18:28,2,134,290,1,6/27/2023 18:27,1,0,0
"4,295,483",8,94,"241,569","416,461",904,13,6/27/2023 18:23,6/27/2023 18:26,6/27/2023 18:28,2,134,290,1,6/27/2023 18:27,1,0,0
"4,295,510",8,94,"241,569","416,461",908,14,6/27/2023 18:26,6/27/2023 18:28,6/27/2023 18:35,7,31,240,1,6/27/2023 18:29,1,0,0
"4,295,510",8,94,"241,569","416,461",908,14,6/27/2023 18:26,6/27/2023 18:28,6/27/2023 18:35,7,31,240,1,6/27/2023 18:29,1,0,0
"4,295,419",0,45,"233,346","745,714","346,116","416,291",6/27/2023 17:49,6/27/2023 18:29,6/27/2023 18:31,2,308,274,4,6/27/2023 18:30,1,0,0
"4,295,419",0,45,"233,346","745,714","346,116","416,291",6/27/2023 17:49,6/27/2023 18:29,6/27/2023 18:31,2,308,274,4,6/27/2023 18:30,1,0,0
"4,295,413",0,45,"238,542","745,624","162,922","389,828",6/27/2023 17:48,6/27/2023 18:33,6/27/2023 18:34,1,475,370,4,6/27/2023 18:33,1,0,0
"4,295,413",0,45,"238,542","745,624","162,922","389,828",6/27/2023 17:48,6/27/2023 18:33,6/27/2023 18:34,1,475,370,4,6/27/2023 18:33,1,0,0
"4,295,410",0,45,"241,025","745,305","122,645","392,050",6/27/2023 17:48,6/27/2023 18:34,6/27/2023 18:36,2,691,456,4,6/27/2023 18:35,1,0,0
"4,295,410",0,45,"241,025","745,305","122,645","392,050",6/27/2023 17:48,6/27/2023 18:34,6/27/2023 18:36,2,691,456,4,6/27/2023 18:35,1,0,0
"4,295,558",8,94,"241,569","416,461",902,13,6/27/2023 18:29,6/27/2023 18:35,6/27/2023 18:36,1,186,340,1,6/27/2023 18:36,1,0,0
"4,295,558",8,94,"241,569","416,461",902,13,6/27/2023 18:29,6/27/2023 18:35,6/27/2023 18:36,1,186,340,1,6/27/2023 18:36,1,0,0
"4,295,596",8,94,"241,569","416,461",905,12,6/27/2023 18:44,6/27/2023 18:47,6/27/2023 18:48,1,32,260,1,6/27/2023 18:47,0,0,0
"4,295,596",8,94,"241,569","416,461",905,12,6/27/2023 18:44,6/27/2023 18:47,6/27/2023 18:48,1,32,260,1,6/27/2023 18:47,0,0,0
"4,295,602",8,94,"241,569","416,461",907,2,6/27/2023 18:47,6/27/2023 18:50,6/27/2023 18:52,2,545,660,1,6/27/2023 18:51,1,0,0
"4,295,602",8,94,"241,569","416,461",907,2,6/27/2023 18:47,6/27/2023 18:50,6/27/2023 18:52,2,545,660,1,6/27/2023 18:51,1,0,0
"4,295,604",8,94,"241,569","416,461",909,2,6/27/2023 18:49,6/27/2023 18:52,6/27/2023 18:53,2,303,480,1,6/27/2023 18:52,1,0,0
"4,295,604",8,94,"241,569","416,461",909,2,6/27/2023 18:49,6/27/2023 18:52,6/27/2023 18:53,2,303,480,1,6/27/2023 18:52,1,0,0
"4,295,608",8,94,"241,569","416,461",905,2,6/27/2023 18:51,6/27/2023 18:53,6/27/2023 18:55,2,556,"1,020",1,6/27/2023 18:54,1,0,0
"4,295,608",8,94,"241,569","416,461",905,2,6/27/2023 18:51,6/27/2023 18:53,6/27/2023 18:55,2,556,"1,020",1,6/27/2023 18:54,1,0,0
"4,295,614",8,94,"241,569","416,461","211,510","367,880",6/27/2023 18:52,6/27/2023 18:55,6/27/2023 18:57,2,853,830,1,6/27/2023 18:56,1,0,0
"4,295,614",8,94,"241,569","416,461","211,510","367,880",6/27/2023 18:52,6/27/2023 18:55,6/27/2023 18:57,2,853,830,1,6/27/2023 18:56,1,0,0
"4,295,616",8,94,"241,569","416,461",905,14,6/27/2023 18:54,6/27/2023 18:57,6/27/2023 19:00,4,28,240,1,6/27/2023 18:59,3,0,0
"4,295,616",8,94,"241,569","416,461",905,14,6/27/2023 18:54,6/27/2023 18:57,6/27/2023 19:00,4,28,240,1,6/27/2023 18:59,3,0,0
"4,295,622",8,94,"241,569","416,461","211,510","367,880",6/27/2023 18:58,6/27/2023 19:00,6/27/2023 19:03,3,853,830,1,6/27/2023 19:02,2,0,0
"4,295,622",8,94,"241,569","416,461","211,510","367,880",6/27/2023 18:58,6/27/2023 19:00,6/27/2023 19:03,3,853,830,1,6/27/2023 19:02,2,0,0
"4,295,625",8,94,"241,569","416,461",907,6,6/27/2023 19:00,6/27/2023 19:03,6/27/2023 19:05,2,88,280,1,6/27/2023 19:05,1,0,0
"4,295,625",8,94,"241,569","416,461",907,6,6/27/2023 19:00,6/27/2023 19:03,6/27/2023 19:05,2,88,280,1,6/27/2023 19:05,1,0,0
"4,295,625",8,94,"241,569","416,461",907,6,6/27/2023 19:00,6/27/2023 19:03,6/27/2023 19:05,2,88,280,1,6/27/2023 19:05,1,0,0
"4,295,625",8,94,"241,569","416,461",907,6,6/27/2023 19:00,6/27/2023 19:03,6/27/2023 19:05,2,88,280,1,6/27/2023 19:05,1,0,0
"4,295,634",8,94,"241,569","416,461",900,5,6/27/2023 19:05,6/27/2023 19:05,6/27/2023 19:07,2,354,510,1,6/27/2023 19:06,1,0,0
"4,295,634",8,94,"241,569","416,461",900,5,6/27/2023 19:05,6/27/2023 19:05,6/27/2023 19:07,2,354,510,1,6/27/2023 19:06,1,0,0
"4,295,636",8,94,"241,569","416,461",900,15,6/27/2023 19:05,6/27/2023 19:07,6/27/2023 19:09,2,28,220,1,6/27/2023 19:08,1,0,0
"4,295,636",8,94,"241,569","416,461",900,15,6/27/2023 19:05,6/27/2023 19:07,6/27/2023 19:09,2,28,220,1,6/27/2023 19:08,1,0,0
"4,295,644",8,94,"241,569","416,461",904,10,6/27/2023 19:09,6/27/2023 19:10,6/27/2023 19:11,1,21,220,1,6/27/2023 19:11,1,0,0
"4,295,644",8,94,"241,569","416,461",904,10,6/27/2023 19:09,6/27/2023 19:10,6/27/2023 19:11,1,21,220,1,6/27/2023 19:11,1,0,0
"4,295,648",8,94,"241,569","416,461",902,9,6/27/2023 19:11,6/27/2023 19:11,6/27/2023 19:13,2,30,250,1,6/27/2023 19:12,1,0,0
"4,295,648",8,94,"241,569","416,461",902,9,6/27/2023 19:11,6/27/2023 19:11,6/27/2023 19:13,2,30,250,1,6/27/2023 19:12,1,0,0
"4,295,136",5,94,"246,340","425,843",900,12,6/27/2023 15:33,6/27/2023 19:13,6/27/2023 19:14,1,483,580,1,6/27/2023 19:14,1,0,0
"4,295,136",5,94,"246,340","425,843",900,12,6/27/2023 15:33,6/27/2023 19:13,6/27/2023 19:14,1,483,580,1,6/27/2023 19:14,1,0,0
"4,295,136",5,94,"246,340","425,843",900,12,6/27/2023 15:33,6/27/2023 19:13,6/27/2023 19:14,1,483,580,1,6/27/2023 19:14,1,0,0
"4,295,136",5,94,"246,340","425,843",900,12,6/27/2023 15:33,6/27/2023 19:13,6/27/2023 19:14,1,483,580,1,6/27/2023 19:14,1,0,0
"4,295,139",5,94,"246,340","425,843",906,1,6/27/2023 15:35,6/27/2023 19:14,6/27/2023 19:16,1,608,660,1,6/27/2023 19:15,1,0,0
"4,295,139",5,94,"246,340","425,843",906,1,6/27/2023 15:35,6/27/2023 19:14,6/27/2023 19:16,1,608,660,1,6/27/2023 19:15,1,0,0
"4,295,139",5,94,"246,340","425,843",906,1,6/27/2023 15:35,6/27/2023 19:14,6/27/2023 19:16,1,608,660,1,6/27/2023 19:15,1,0,0
"4,295,139",5,94,"246,340","425,843",906,1,6/27/2023 15:35,6/27/2023 19:14,6/27/2023 19:16,1,608,660,1,6/27/2023 19:15,1,0,0
"4,295,145",5,94,"246,340","425,843",909,2,6/27/2023 15:39,6/27/2023 19:22,6/27/2023 19:24,2,755,740,1,6/27/2023 19:23,1,0,0
"4,295,145",5,94,"246,340","425,843",909,2,6/27/2023 15:39,6/27/2023 19:22,6/27/2023 19:24,2,755,740,1,6/27/2023 19:23,1,0,0
"4,295,145",5,94,"246,340","425,843",909,2,6/27/2023 15:39,6/27/2023 19:22,6/27/2023 19:24,2,755,740,1,6/27/2023 19:23,1,0,0
"4,295,145",5,94,"246,340","425,843",909,2,6/27/2023 15:39,6/27/2023 19:22,6/27/2023 19:24,2,755,740,1,6/27/2023 19:23,1,0,0
"4,295,145",5,94,"246,340","425,843",909,2,6/27/2023 15:39,6/27/2023 19:22,6/27/2023 19:24,2,755,740,1,6/27/2023 19:23,1,0,0
"4,295,145",5,94,"246,340","425,843",909,2,6/27/2023 15:39,6/27/2023 19:22,6/27/2023 19:24,2,755,740,1,6/27/2023 19:23,1,0,0
"4,295,672",5,94,"246,340","425,843","280,863","426,901",6/27/2023 19:23,6/27/2023 19:24,6/27/2023 19:26,2,950,760,1,6/27/2023 19:25,1,0,0
"4,295,672",5,94,"246,340","425,843","280,863","426,901",6/27/2023 19:23,6/27/2023 19:24,6/27/2023 19:26,2,950,760,1,6/27/2023 19:25,1,0,0
"4,295,675",5,94,"246,340","425,843","282,012","442,258",6/27/2023 19:24,6/27/2023 19:26,6/27/2023 19:27,1,"1,011","1,000",1,6/27/2023 19:26,1,0,0
"4,295,675",5,94,"246,340","425,843","282,012","442,258",6/27/2023 19:24,6/27/2023 19:26,6/27/2023 19:27,1,"1,011","1,000",1,6/27/2023 19:26,1,0,0
"4,295,676",5,94,"246,340","425,843",903,13,6/27/2023 19:25,6/27/2023 19:27,6/27/2023 19:29,2,963,780,1,6/27/2023 19:28,1,0,0
"4,295,676",5,94,"246,340","425,843",903,13,6/27/2023 19:25,6/27/2023 19:27,6/27/2023 19:29,2,963,780,1,6/27/2023 19:28,1,0,0
"4,295,679",5,94,"246,340","425,843","282,012","442,258",6/27/2023 19:27,6/27/2023 19:29,6/27/2023 19:30,2,"1,011","1,020",1,6/27/2023 19:29,1,0,0
"4,295,679",5,94,"246,340","425,843","282,012","442,258",6/27/2023 19:27,6/27/2023 19:29,6/27/2023 19:30,2,"1,011","1,020",1,6/27/2023 19:29,1,0,0
"4,295,681",5,94,"246,340","425,843","280,863","426,901",6/27/2023 19:28,6/27/2023 19:30,6/27/2023 19:32,1,950,760,1,6/27/2023 19:31,0,0,0
"4,295,681",5,94,"246,340","425,843","280,863","426,901",6/27/2023 19:28,6/27/2023 19:30,6/27/2023 19:32,1,950,760,1,6/27/2023 19:31,0,0,0
"4,295,685",5,94,"246,340","425,843","210,441","377,778",6/27/2023 19:30,6/27/2023 19:32,6/27/2023 19:33,2,853,780,1,6/27/2023 19:32,1,0,0
"4,295,685",5,94,"246,340","425,843","210,441","377,778",6/27/2023 19:30,6/27/2023 19:32,6/27/2023 19:33,2,853,780,1,6/27/2023 19:32,1,0,0
"4,295,691",5,94,"246,340","425,843",905,14,6/27/2023 19:33,6/27/2023 19:33,6/27/2023 19:35,2,524,600,1,6/27/2023 19:34,1,0,0
"4,295,691",5,94,"246,340","425,843",905,14,6/27/2023 19:33,6/27/2023 19:33,6/27/2023 19:35,2,524,600,1,6/27/2023 19:34,1,0,0
"4,295,691",5,94,"246,340","425,843",905,14,6/27/2023 19:33,6/27/2023 19:33,6/27/2023 19:35,2,524,600,1,6/27/2023 19:34,1,0,0
"4,295,691",5,94,"246,340","425,843",905,14,6/27/2023 19:33,6/27/2023 19:33,6/27/2023 19:35,2,524,600,1,6/27/2023 19:34,1,0,0
"4,295,691",5,94,"246,340","425,843",905,14,6/27/2023 19:33,6/27/2023 19:33,6/27/2023 19:35,2,524,600,1,6/27/2023 19:34,1,0,0
"4,295,691",5,94,"246,340","425,843",905,14,6/27/2023 19:33,6/27/2023 19:33,6/27/2023 19:35,2,524,600,1,6/27/2023 19:34,1,0,0
"4,295,694",5,94,"246,340","425,843","210,441","377,778",6/27/2023 19:35,6/27/2023 19:35,6/27/2023 19:37,2,853,780,1,6/27/2023 19:36,1,0,0
"4,295,694",5,94,"246,340","425,843","210,441","377,778",6/27/2023 19:35,6/27/2023 19:35,6/27/2023 19:37,2,853,780,1,6/27/2023 19:36,1,0,0
"4,295,700",5,94,"246,340","425,843",902,7,6/27/2023 19:37,6/27/2023 19:37,6/27/2023 19:46,9,344,460,1,6/27/2023 19:45,8,0,0
"4,295,700",5,94,"246,340","425,843",902,7,6/27/2023 19:37,6/27/2023 19:37,6/27/2023 19:46,9,344,460,1,6/27/2023 19:45,8,0,0
"4,295,707",5,94,"246,340","425,843",902,7,6/27/2023 19:40,6/27/2023 19:46,6/27/2023 19:48,2,313,460,1,6/27/2023 19:48,2,0,0
"4,295,707",5,94,"246,340","425,843",902,7,6/27/2023 19:40,6/27/2023 19:46,6/27/2023 19:48,2,313,460,1,6/27/2023 19:48,2,0,0
"4,295,728",5,94,"246,340","425,843","210,441","377,778",6/27/2023 19:44,6/27/2023 19:48,6/27/2023 19:50,1,832,780,1,6/27/2023 19:49,1,0,0
"4,295,728",5,94,"246,340","425,843","210,441","377,778",6/27/2023 19:44,6/27/2023 19:48,6/27/2023 19:50,1,832,780,1,6/27/2023 19:49,1,0,0
"4,295,739",5,34,"246,340","425,843",902,10,6/27/2023 19:54,6/28/2023 5:01,6/28/2023 5:12,11,125,300,1,6/28/2023 5:10,9,0,0
"4,295,739",5,34,"246,340","425,843",902,10,6/27/2023 19:54,6/28/2023 5:01,6/28/2023 5:12,11,125,300,1,6/28/2023 5:10,9,0,0
"4,295,739",5,34,"246,340","425,843",902,10,6/27/2023 19:54,6/28/2023 5:01,6/28/2023 5:12,11,125,300,1,6/28/2023 5:10,9,0,0
"4,295,739",5,34,"246,340","425,843",902,10,6/27/2023 19:54,6/28/2023 5:01,6/28/2023 5:12,11,125,300,1,6/28/2023 5:10,9,0,0
"4,296,239",5,94,"246,340","425,843","343,534","442,707",6/28/2023 5:12,6/28/2023 5:12,6/28/2023 5:16,4,938,760,1,6/28/2023 5:14,2,0,0
"4,296,239",5,94,"246,340","425,843","343,534","442,707",6/28/2023 5:12,6/28/2023 5:12,6/28/2023 5:16,4,938,760,1,6/28/2023 5:14,2,0,0
"4,296,242",5,34,"246,340","425,843","343,534","442,707",6/28/2023 5:13,6/28/2023 5:13,6/28/2023 5:15,2,938,760,1,6/28/2023 5:13,0,0,0
"4,296,242",5,34,"246,340","425,843","343,534","442,707",6/28/2023 5:13,6/28/2023 5:13,6/28/2023 5:15,2,938,760,1,6/28/2023 5:13,0,0,0
"4,296,248",5,34,"246,340","425,843","343,534","442,707",6/28/2023 5:14,6/28/2023 5:15,6/28/2023 5:19,4,950,780,1,6/28/2023 5:16,1,0,0
"4,296,248",5,34,"246,340","425,843","343,534","442,707",6/28/2023 5:14,6/28/2023 5:15,6/28/2023 5:19,4,950,780,1,6/28/2023 5:16,1,0,0
"4,296,249",5,94,"246,340","425,843","343,534","442,707",6/28/2023 5:15,6/28/2023 5:16,6/28/2023 5:21,5,938,760,1,6/28/2023 5:18,2,0,0
"4,296,249",5,94,"246,340","425,843","343,534","442,707",6/28/2023 5:15,6/28/2023 5:16,6/28/2023 5:21,5,938,760,1,6/28/2023 5:18,2,0,0
"4,296,255",5,34,"246,340","425,843",907,9,6/28/2023 5:18,6/28/2023 5:19,6/28/2023 5:49,30,421,560,1,6/28/2023 5:48,29,0,0
"4,296,255",5,34,"246,340","425,843",907,9,6/28/2023 5:18,6/28/2023 5:19,6/28/2023 5:49,30,421,560,1,6/28/2023 5:48,29,0,0
"4,296,258",5,94,"246,340","425,843","343,534","442,707",6/28/2023 5:19,6/28/2023 5:21,6/28/2023 5:23,2,950,760,1,6/28/2023 5:22,1,0,0
"4,296,258",5,94,"246,340","425,843","343,534","442,707",6/28/2023 5:19,6/28/2023 5:21,6/28/2023 5:23,2,950,760,1,6/28/2023 5:22,1,0,0
"4,296,259",5,94,"246,340","425,843","277,925","446,702",6/28/2023 5:20,6/28/2023 5:23,6/28/2023 5:25,2,853,760,1,6/28/2023 5:24,1,0,0
"4,296,259",5,94,"246,340","425,843","277,925","446,702",6/28/2023 5:20,6/28/2023 5:23,6/28/2023 5:25,2,853,760,1,6/28/2023 5:24,1,0,0
"4,296,260",5,94,"246,340","425,843","277,925","446,702",6/28/2023 5:21,6/28/2023 5:25,6/28/2023 5:27,2,963,780,1,6/28/2023 5:26,1,0,0
"4,296,260",5,94,"246,340","425,843","277,925","446,702",6/28/2023 5:21,6/28/2023 5:25,6/28/2023 5:27,2,963,780,1,6/28/2023 5:26,1,0,0
"4,296,264",5,94,"246,340","425,843","276,784","431,344",6/28/2023 5:22,6/28/2023 5:27,6/28/2023 5:29,2,"1,062","1,040",1,6/28/2023 5:27,0,0,0
"4,296,264",5,94,"246,340","425,843","276,784","431,344",6/28/2023 5:22,6/28/2023 5:27,6/28/2023 5:29,2,"1,062","1,040",1,6/28/2023 5:27,0,0,0
"4,296,267",5,94,"246,340","425,843","343,534","442,707",6/28/2023 5:24,6/28/2023 5:29,6/28/2023 5:31,2,950,780,1,6/28/2023 5:30,1,0,0
"4,296,267",5,94,"246,340","425,843","343,534","442,707",6/28/2023 5:24,6/28/2023 5:29,6/28/2023 5:31,2,950,780,1,6/28/2023 5:30,1,0,0
"4,296,268",5,94,"246,340","425,843","276,888","432,741",6/28/2023 5:25,6/28/2023 5:31,6/28/2023 5:33,2,950,840,1,6/28/2023 5:32,1,0,0
"4,296,268",5,94,"246,340","425,843","276,888","432,741",6/28/2023 5:25,6/28/2023 5:31,6/28/2023 5:33,2,950,840,1,6/28/2023 5:32,1,0,0
"4,296,271",5,94,"246,340","425,843",902,10,6/28/2023 5:26,6/28/2023 5:33,6/28/2023 5:34,1,139,360,7,6/28/2023 5:34,0,0,0
"4,296,271",5,94,"246,340","425,843",902,10,6/28/2023 5:26,6/28/2023 5:33,6/28/2023 5:34,1,139,360,7,6/28/2023 5:34,0,0,0
"4,296,275",5,94,"246,340","425,843",909,9,6/28/2023 5:28,6/28/2023 5:34,6/28/2023 5:36,2,818,"1,000",1,6/28/2023 5:35,1,0,0
"4,296,275",5,94,"246,340","425,843",909,9,6/28/2023 5:28,6/28/2023 5:34,6/28/2023 5:36,2,818,"1,000",1,6/28/2023 5:35,1,0,0
"4,296,281",5,94,"246,340","425,843","276,369","425,760",6/28/2023 5:31,6/28/2023 5:36,6/28/2023 5:38,2,"1,116",800,1,6/28/2023 5:37,1,0,0
"4,296,281",5,94,"246,340","425,843","276,369","425,760",6/28/2023 5:31,6/28/2023 5:36,6/28/2023 5:38,2,"1,116",800,1,6/28/2023 5:37,1,0,0
"4,296,285",5,94,"246,340","425,843",902,11,6/28/2023 5:32,6/28/2023 5:38,6/28/2023 5:40,3,57,240,1,6/28/2023 5:39,1,0,0
"4,296,285",5,94,"246,340","425,843",902,11,6/28/2023 5:32,6/28/2023 5:38,6/28/2023 5:40,3,57,240,1,6/28/2023 5:39,1,0,0
"4,296,288",5,94,"246,340","425,843","265,108","427,908",6/28/2023 5:34,6/28/2023 5:40,6/28/2023 5:42,2,"1,011",980,1,6/28/2023 5:41,1,0,0
"4,296,288",5,94,"246,340","425,843","265,108","427,908",6/28/2023 5:34,6/28/2023 5:40,6/28/2023 5:42,2,"1,011",980,1,6/28/2023 5:41,1,0,0
"4,296,292",5,94,"246,340","425,843",905,9,6/28/2023 5:36,6/28/2023 5:42,6/28/2023 5:44,1,188,320,1,6/28/2023 5:43,1,0,0
"4,296,292",5,94,"246,340","425,843",905,9,6/28/2023 5:36,6/28/2023 5:42,6/28/2023 5:44,1,188,320,1,6/28/2023 5:43,1,0,0
"4,296,294",5,94,"246,340","425,843","210,441","377,778",6/28/2023 5:37,6/28/2023 5:44,6/28/2023 5:46,2,832,780,1,6/28/2023 5:45,1,0,0
"4,296,294",5,94,"246,340","425,843","210,441","377,778",6/28/2023 5:37,6/28/2023 5:44,6/28/2023 5:46,2,832,780,1,6/28/2023 5:45,1,0,0
"4,296,296",5,94,"246,340","425,843",905,6,6/28/2023 5:39,6/28/2023 5:46,6/28/2023 5:48,2,853,800,1,6/28/2023 5:47,1,0,0
"4,296,296",5,94,"246,340","425,843",905,6,6/28/2023 5:39,6/28/2023 5:46,6/28/2023 5:48,2,853,800,1,6/28/2023 5:47,1,0,0
"4,296,299",5,94,"246,340","425,843","276,369","425,760",6/28/2023 5:41,6/28/2023 5:48,6/28/2023 5:49,2,920,800,1,6/28/2023 5:49,1,0,0
"4,296,299",5,94,"246,340","425,843","276,369","425,760",6/28/2023 5:41,6/28/2023 5:48,6/28/2023 5:49,2,920,800,1,6/28/2023 5:49,1,0,0
"4,296,301",5,34,"246,340","425,843",908,10,6/28/2023 5:43,6/28/2023 5:49,6/28/2023 5:52,3,225,340,1,6/28/2023 5:50,1,0,0
"4,296,301",5,34,"246,340","425,843",908,10,6/28/2023 5:43,6/28/2023 5:49,6/28/2023 5:52,3,225,340,1,6/28/2023 5:50,1,0,0
"4,296,303",5,94,"246,340","425,843","343,534","442,707",6/28/2023 5:45,6/28/2023 5:49,6/28/2023 5:58,8,950,780,1,6/28/2023 5:56,6,0,0
"4,296,303",5,94,"246,340","425,843","343,534","442,707",6/28/2023 5:45,6/28/2023 5:49,6/28/2023 5:58,8,950,780,1,6/28/2023 5:56,6,0,0
"4,296,308",5,34,"246,340","425,843","343,534","442,707",6/28/2023 5:48,6/28/2023 5:52,6/28/2023 5:56,4,955,760,1,6/28/2023 5:54,2,0,0
"4,296,308",5,34,"246,340","425,843","343,534","442,707",6/28/2023 5:48,6/28/2023 5:52,6/28/2023 5:56,4,955,760,1,6/28/2023 5:54,2,0,0
"4,296,309",5,34,"246,340","425,843","276,888","432,741",6/28/2023 5:48,6/28/2023 5:56,6/28/2023 5:59,3,950,820,1,6/28/2023 5:57,1,0,0
"4,296,309",5,34,"246,340","425,843","276,888","432,741",6/28/2023 5:48,6/28/2023 5:56,6/28/2023 5:59,3,950,820,1,6/28/2023 5:57,1,0,0
"4,296,314",5,34,"246,340","425,843",902,12,6/28/2023 5:51,6/28/2023 5:59,6/28/2023 6:05,6,172,400,1,6/28/2023 6:04,5,0,0
"4,296,314",5,34,"246,340","425,843",902,12,6/28/2023 5:51,6/28/2023 5:59,6/28/2023 6:05,6,172,400,1,6/28/2023 6:04,5,0,0
"4,296,314",5,34,"246,340","425,843",902,12,6/28/2023 5:51,6/28/2023 5:59,6/28/2023 6:05,6,172,400,1,6/28/2023 6:04,5,0,0
"4,296,314",5,34,"246,340","425,843",902,12,6/28/2023 5:51,6/28/2023 5:59,6/28/2023 6:05,6,172,400,1,6/28/2023 6:04,5,0,0
"4,296,314",5,34,"246,340","425,843",902,12,6/28/2023 5:51,6/28/2023 5:59,6/28/2023 6:05,6,172,400,1,6/28/2023 6:04,5,0,0
"4,296,314",5,34,"246,340","425,843",902,12,6/28/2023 5:51,6/28/2023 5:59,6/28/2023 6:05,6,172,400,1,6/28/2023 6:04,5,0,0
